PPG,Serial_No,noise_ppg(.10),noise_ppg,noise_ppg(0.07)
0.022,4187,0.037095958,0.02762149,0.08302055
0.022,4188,0.067437037,0.022883685,0.018224039
0.022,4189,0.025857636,0.015328703,0.077581594
-0.007,4190,0.029561144,-0.0205776,0.008242669
-0.007,4191,-0.026691909,-0.006224182,-0.020363076
-0.007,4192,-0.019750841,-0.011045782,0.005784983
-0.007,4193,-0.02298162,0.00139936,-0.010506486
-0.029,4194,0.022799306,-0.03058533,-0.059644322
-0.029,4195,-0.047993534,-0.035297188,-0.022462418
-0.029,4196,-0.046915926,-0.031932817,-0.040162348
-0.029,4197,0.005846263,-0.029529298,-0.035616754
-0.047,4198,-0.091637576,-0.031644672,-0.064118343
-0.047,4199,-0.046197069,-0.064583673,-0.013256606
-0.047,4200,-0.020525616,-0.048150816,-0.066548046
-0.047,4201,-0.056420209,-0.042349104,-0.036993265
-0.069,4202,-0.053191513,-0.064290249,-0.106860896
-0.069,4203,-0.068278563,-0.063914731,-0.046562379
-0.069,4204,-0.032245092,-0.074388727,-0.054457381
-0.069,4205,-0.06609566,-0.084380115,-0.073809486
-0.087,4206,-0.091308399,-0.062305169,-0.086382565
-0.087,4207,-0.059143313,-0.090944232,-0.093150264
-0.087,4208,-0.044107356,-0.081012152,-0.082082549
-0.087,4209,-0.075819042,-0.0932733,-0.107194799
-0.102,4210,-0.058771154,-0.108005289,-0.108354499
-0.102,4211,-0.111553592,-0.093703976,-0.111282091
-0.102,4212,-0.119421515,-0.085181577,-0.139589088
-0.102,4213,-0.072707592,-0.096899159,-0.079883
-0.109,4214,-0.043479592,-0.103074019,-0.08068624
-0.109,4215,-0.115988554,-0.116040183,-0.122353226
-0.109,4216,-0.148512841,-0.109567797,-0.098357251
-0.109,4217,-0.160644365,-0.102394034,-0.127216921
-0.12,4218,-0.104661329,-0.116630962,-0.081336357
-0.12,4219,-0.141617464,-0.133907063,-0.11407266
-0.12,4220,-0.100007457,-0.112956641,-0.100780587
-0.12,4221,-0.091046735,-0.117445365,-0.097619362
-0.135,4222,-0.159548196,-0.143595231,-0.090391366
-0.135,4223,-0.128934293,-0.131512062,-0.143548556
-0.135,4224,-0.172674585,-0.135391278,-0.088480541
-0.135,4225,-0.074414353,-0.140205701,-0.107508159
-0.149,4226,-0.114253044,-0.151905984,-0.159662265
-0.149,4227,-0.185109817,-0.141342263,-0.179756951
-0.149,4228,-0.173944491,-0.153151615,-0.131962488
-0.149,4229,-0.118461167,-0.15841568,-0.169615687
-0.16,4230,-0.179294898,-0.173634058,-0.172559995
-0.16,4231,-0.18849723,-0.160859933,-0.185144161
-0.16,4232,-0.1377891,-0.175414268,-0.148631011
-0.16,4233,-0.185916831,-0.187748725,-0.185851158
-0.174,4234,-0.180496768,-0.174449228,-0.174030163
-0.174,4235,-0.206473469,-0.173895998,-0.206569285
-0.174,4236,-0.174776184,-0.176539794,-0.166057185
-0.174,4237,-0.187605125,-0.183134393,-0.186196038
-0.185,4238,-0.16882363,-0.181252866,-0.189904493
-0.185,4239,-0.158247045,-0.187350491,-0.212321769
-0.185,4240,-0.191564423,-0.184084592,-0.172531895
-0.185,4241,-0.184587991,-0.191936709,-0.170995075
-0.2,4242,-0.224333823,-0.208043318,-0.191810413
-0.2,4243,-0.207123205,-0.195988874,-0.204203859
-0.2,4244,-0.175056234,-0.190977281,-0.216648573
-0.2,4245,-0.164774859,-0.192108732,-0.193345255
-0.211,4246,-0.223027512,-0.199296836,-0.195064008
-0.211,4247,-0.221029436,-0.217084038,-0.22731659
-0.211,4248,-0.232533102,-0.194193344,-0.228077707
-0.211,4249,-0.188204528,-0.223049059,-0.213982348
-0.226,4250,-0.230423479,-0.217894392,-0.21289196
-0.226,4251,-0.259514957,-0.229918838,-0.232067403
-0.226,4252,-0.289292626,-0.218565549,-0.226772672
-0.226,4253,-0.24736286,-0.236646345,-0.205427173
-0.236,4254,-0.242440911,-0.238948956,-0.215545203
-0.236,4255,-0.207095149,-0.237862541,-0.223435586
-0.236,4256,-0.192917848,-0.235225528,-0.278585203
-0.236,4257,-0.19225663,-0.233572872,-0.257922794
-0.244,4258,-0.194456675,-0.232208937,-0.264152209
-0.244,4259,-0.228034968,-0.24093029,-0.272993606
-0.244,4260,-0.253311141,-0.248431202,-0.220767573
-0.244,4261,-0.263844188,-0.237066443,-0.242192266
-0.259,4262,-0.257625135,-0.266413476,-0.285077996
-0.259,4263,-0.263422545,-0.271598739,-0.210347698
-0.259,4264,-0.271387957,-0.25850306,-0.269702979
-0.259,4265,-0.29257478,-0.267826196,-0.3006352
-0.273,4266,-0.204141728,-0.257054903,-0.275759811
-0.273,4267,-0.288263796,-0.278548606,-0.224295121
-0.273,4268,-0.278978465,-0.27484064,-0.275213377
-0.273,4269,-0.255853519,-0.255233818,-0.280588383
-0.284,4270,-0.272699054,-0.265800823,-0.31519665
-0.284,4271,-0.239969177,-0.295408593,-0.263610986
-0.284,4272,-0.292768977,-0.288930153,-0.265841365
-0.284,4273,-0.286089916,-0.270027481,-0.281835965
-0.298,4274,-0.322933771,-0.308940868,-0.293785932
-0.298,4275,-0.308542413,-0.300916604,-0.2946233
-0.298,4276,-0.274683481,-0.300378344,-0.298071978
-0.298,4277,-0.305003588,-0.312213416,-0.322549002
-0.313,4278,-0.294116533,-0.318402939,-0.326258825
-0.313,4279,-0.314180516,-0.30630147,-0.31399006
-0.313,4280,-0.35315207,-0.313218322,-0.324458077
-0.313,4281,-0.318175737,-0.322736422,-0.290147382
-0.328,4282,-0.311852541,-0.328613303,-0.336769865
-0.328,4283,-0.35516889,-0.330277242,-0.308702154
-0.328,4284,-0.283183788,-0.324934023,-0.32064839
-0.328,4285,-0.295697977,-0.326200314,-0.356564932
-0.335,4286,-0.328799436,-0.330730001,-0.314511882
-0.335,4287,-0.317756362,-0.330232612,-0.320075856
-0.335,4288,-0.312076626,-0.344902908,-0.342158924
-0.335,4289,-0.306316896,-0.334043497,-0.351788974
-0.349,4290,-0.331560055,-0.352575691,-0.346041863
-0.349,4291,-0.37116714,-0.345108422,-0.333975853
-0.349,4292,-0.363202342,-0.352551604,-0.297939332
-0.349,4293,-0.296313997,-0.344080687,-0.347877804
-0.36,4294,-0.367922086,-0.352800213,-0.368686008
-0.36,4295,-0.437404679,-0.341229181,-0.355081796
-0.36,4296,-0.361836647,-0.344260781,-0.334613281
-0.36,4297,-0.345756053,-0.358323122,-0.372744346
-0.375,4298,-0.393944896,-0.387701021,-0.3550719
-0.375,4299,-0.36735747,-0.386062678,-0.375381548
-0.375,4300,-0.352663024,-0.37788714,-0.380911358
-0.375,4301,-0.369150154,-0.380774446,-0.38676673
-0.386,4302,-0.381371118,-0.38682552,-0.371084674
-0.386,4303,-0.457922803,-0.39371661,-0.369069171
-0.386,4304,-0.381458325,-0.393101234,-0.382798169
-0.386,4305,-0.350837601,-0.382078274,-0.350457467
-0.397,4306,-0.338272301,-0.400367373,-0.395005414
-0.397,4307,-0.395127273,-0.37409344,-0.425408407
-0.397,4308,-0.433697229,-0.395288668,-0.388340455
-0.397,4309,-0.404079788,-0.392513809,-0.39611688
-0.411,4310,-0.369534994,-0.414547421,-0.397040239
-0.411,4311,-0.46114452,-0.410360349,-0.389295975
-0.411,4312,-0.437748652,-0.403987918,-0.406274065
-0.411,4313,-0.441289869,-0.438789653,-0.419425849
-0.419,4314,-0.375645442,-0.414499336,-0.423947631
-0.419,4315,-0.398181618,-0.427178279,-0.450408108
-0.419,4316,-0.479150715,-0.439914345,-0.428012733
-0.419,4317,-0.432097626,-0.441720243,-0.385883133
-0.426,4318,-0.404613316,-0.410165024,-0.395262186
-0.426,4319,-0.384196268,-0.420588254,-0.426879913
-0.426,4320,-0.386924988,-0.415208466,-0.418214516
-0.426,4321,-0.430309686,-0.418131587,-0.415031158
-0.441,4322,-0.497954904,-0.423551475,-0.439815592
-0.441,4323,-0.456100004,-0.4362865,-0.435888502
-0.441,4324,-0.495101176,-0.446123848,-0.421139254
-0.441,4325,-0.421068374,-0.430093833,-0.470412985
-0.445,4326,-0.414747267,-0.462447063,-0.421002181
-0.445,4327,-0.390032865,-0.459038907,-0.437867446
-0.445,4328,-0.391642829,-0.444209146,-0.447591031
-0.445,4329,-0.518542565,-0.448697093,-0.448615305
-0.455,4330,-0.403396818,-0.460161709,-0.480563657
-0.455,4331,-0.414881838,-0.470051497,-0.443435671
-0.455,4332,-0.499469442,-0.453349237,-0.421886162
-0.455,4333,-0.483485038,-0.462861676,-0.445980247
-0.459,4334,-0.468086241,-0.467521135,-0.488310538
-0.459,4335,-0.435417906,-0.434384922,-0.463162061
-0.459,4336,-0.488936962,-0.464838047,-0.471744772
-0.459,4337,-0.436191049,-0.448738899,-0.454126968
-0.469,4338,-0.510838215,-0.48491453,-0.458839134
-0.469,4339,-0.47434767,-0.466684103,-0.489418047
-0.469,4340,-0.454672055,-0.47549436,-0.500089981
-0.469,4341,-0.451633942,-0.477667267,-0.396571193
-0.469,4342,-0.43098586,-0.466851916,-0.450111814
-0.469,4343,-0.429567468,-0.453615357,-0.497010943
-0.469,4344,-0.492798062,-0.48036463,-0.483861442
-0.469,4345,-0.429669189,-0.478282457,-0.461465799
-0.48,4346,-0.459708443,-0.469686331,-0.499623469
-0.48,4347,-0.474360744,-0.484310414,-0.487544824
-0.48,4348,-0.53222953,-0.49269988,-0.451803815
-0.48,4349,-0.432515726,-0.497868073,-0.432837897
-0.48,4350,-0.464012355,-0.492519656,-0.480144883
-0.48,4351,-0.503736718,-0.489422237,-0.484782299
-0.48,4352,-0.443614774,-0.475483533,-0.452202791
-0.48,4353,-0.505229218,-0.490503068,-0.413950023
-0.484,4354,-0.46980182,-0.498575788,-0.435911489
-0.484,4355,-0.456839304,-0.468682941,-0.458970291
-0.484,4356,-0.562130562,-0.482102929,-0.489881704
-0.484,4357,-0.481144396,-0.491864113,-0.494200549
-0.484,4358,-0.492622,-0.481669201,-0.509232412
-0.484,4359,-0.470723921,-0.49369298,-0.449426447
-0.484,4360,-0.395155907,-0.485136059,-0.499586743
-0.484,4361,-0.450059124,-0.491295657,-0.489500752
-0.491,4362,-0.550858065,-0.484257747,-0.50541389
-0.491,4363,-0.447511178,-0.481256567,-0.484110143
-0.491,4364,-0.500313842,-0.490005436,-0.530107217
-0.491,4365,-0.507676026,-0.466403276,-0.46204498
-0.495,4366,-0.516668119,-0.512131363,-0.484020739
-0.495,4367,-0.5112508,-0.482337415,-0.514068824
-0.495,4368,-0.497163947,-0.492236686,-0.517318684
-0.495,4369,-0.479941092,-0.486962813,-0.490687818
-0.495,4370,-0.514230659,-0.490097287,-0.51177241
-0.495,4371,-0.497866143,-0.500999396,-0.468817691
-0.495,4372,-0.560812095,-0.493315388,-0.523138156
-0.495,4373,-0.441044622,-0.510093363,-0.476739508
-0.502,4374,-0.540255486,-0.510107643,-0.541278954
-0.502,4375,-0.504391849,-0.498390274,-0.512270423
-0.502,4376,-0.452232249,-0.52330971,-0.475409548
-0.502,4377,-0.473846629,-0.496846568,-0.478356417
-0.502,4378,-0.500824821,-0.495750516,-0.540496211
-0.502,4379,-0.435271777,-0.506842931,-0.422882624
-0.502,4380,-0.527579543,-0.518985689,-0.507340781
-0.502,4381,-0.487028993,-0.501870443,-0.491664465
-0.51,4382,-0.516099466,-0.512966815,-0.488286185
-0.51,4383,-0.512330208,-0.490449336,-0.529034139
-0.51,4384,-0.563154444,-0.507676385,-0.546820901
-0.51,4385,-0.493995037,-0.522695552,-0.547175728
-0.506,4386,-0.509468603,-0.508703624,-0.498084352
-0.506,4387,-0.505678897,-0.509507135,-0.471919107
-0.506,4388,-0.560287527,-0.505613002,-0.49857082
-0.506,4389,-0.530721396,-0.503947908,-0.553642834
-0.51,4390,-0.553109413,-0.517437032,-0.490324606
-0.51,4391,-0.555083213,-0.513481202,-0.516825627
-0.51,4392,-0.517214114,-0.525023084,-0.534027262
-0.51,4393,-0.450894915,-0.497682952,-0.526226538
-0.506,4394,-0.4154614,-0.512240013,-0.517946572
-0.506,4395,-0.486331216,-0.503088105,-0.542014056
-0.506,4396,-0.518720009,-0.509182209,-0.520485173
-0.506,4397,-0.501111953,-0.485107358,-0.512121284
-0.491,4398,-0.453273209,-0.490431953,-0.514272964
-0.491,4399,-0.492927879,-0.499520526,-0.490091944
-0.491,4400,-0.514608053,-0.487691377,-0.484931523
-0.491,4401,-0.476529789,-0.479176796,-0.484586985
-0.469,4402,-0.432423046,-0.469129592,-0.496833649
-0.469,4403,-0.443982503,-0.466171633,-0.461821948
-0.469,4404,-0.521744469,-0.467740846,-0.450457684
-0.469,4405,-0.470613217,-0.462063321,-0.478270296
-0.448,4406,-0.454684227,-0.431473616,-0.453944352
-0.448,4407,-0.525558272,-0.435710353,-0.431794555
-0.448,4408,-0.421412559,-0.457913983,-0.435766643
-0.448,4409,-0.409045891,-0.459457912,-0.473542652
-0.411,4410,-0.363339562,-0.41658994,-0.404233086
-0.411,4411,-0.414684155,-0.405534771,-0.436114264
-0.411,4412,-0.407076993,-0.426717455,-0.417669681
-0.411,4413,-0.421630171,-0.433869159,-0.403037511
-0.36,4414,-0.345809485,-0.351517113,-0.388434349
-0.36,4415,-0.329146141,-0.353229836,-0.366168665
-0.36,4416,-0.354089826,-0.358352567,-0.350177668
-0.36,4417,-0.359085559,-0.365947892,-0.324981686
-0.302,4418,-0.324411313,-0.309415508,-0.278201063
-0.302,4419,-0.295053974,-0.297711172,-0.321612796
-0.302,4420,-0.335543648,-0.302531697,-0.315365954
-0.302,4421,-0.321210872,-0.305252849,-0.282671359
-0.233,4422,-0.211411799,-0.234216525,-0.205961355
-0.233,4423,-0.202668596,-0.243490999,-0.233034038
-0.233,4424,-0.213724792,-0.229934824,-0.221605602
-0.233,4425,-0.234821332,-0.21982673,-0.287182959
-0.161,4426,-0.133196705,-0.165684969,-0.141737277
-0.161,4427,-0.191528463,-0.17374545,-0.127305828
-0.161,4428,-0.132247845,-0.151895375,-0.141199889
-0.161,4429,-0.092186483,-0.157600081,-0.187770529
-0.076,4430,-0.082021255,-0.088844518,-0.095293245
-0.076,4431,-0.050963531,-0.086694769,-0.052988124
-0.076,4432,-0.036739417,-0.078953447,-0.055819572
-0.076,4433,-0.083878094,-0.083853218,-0.074596947
0,4434,-0.012481391,0.005790516,0.002004134
0,4435,0.001518389,-0.016419884,0.029225399
0,4436,0.011398997,-0.002136567,-0.029730012
0,4437,-0.020323335,-0.004658584,-0.032895556
0.087,4438,0.172931957,0.105920235,0.079448337
0.087,4439,0.083255882,0.075282751,0.078564946
0.087,4440,0.116456839,0.090566352,0.07826359
0.087,4441,0.10313356,0.072323862,0.081047147
0.168,4442,0.132221747,0.163623779,0.175532078
0.168,4443,0.116382484,0.168283643,0.129238067
0.168,4444,0.116247446,0.165046966,0.151126112
0.168,4445,0.168353042,0.182355422,0.163049059
0.244,4446,0.27589235,0.258727354,0.245084326
0.244,4447,0.196966238,0.237772406,0.236725955
0.244,4448,0.290807723,0.243324622,0.249366722
0.244,4449,0.302219705,0.260655261,0.266277389
0.309,4450,0.297841378,0.305051811,0.299760192
0.309,4451,0.352984967,0.327482044,0.314840678
0.309,4452,0.2992839,0.315406189,0.285883263
0.309,4453,0.224780165,0.310777808,0.268634335
0.371,4454,0.37467475,0.362270746,0.377703803
0.371,4455,0.342684987,0.390131788,0.378426354
0.371,4456,0.382220031,0.372467217,0.341307993
0.371,4457,0.373414272,0.3750989,0.353678117
0.426,4458,0.381357928,0.434491866,0.417304799
0.426,4459,0.397913725,0.441592281,0.39114917
0.426,4460,0.44964096,0.4163352,0.392343494
0.426,4461,0.448629704,0.438229306,0.437377533
0.469,4462,0.455917896,0.46875131,0.470040066
0.469,4463,0.474930854,0.458316868,0.473975744
0.469,4464,0.536895359,0.468125711,0.480872111
0.469,4465,0.471418417,0.44772563,0.464763432
0.498,4466,0.466863652,0.491726378,0.512501115
0.498,4467,0.531396093,0.520311357,0.528833562
0.498,4468,0.495391095,0.493302967,0.502583088
0.498,4469,0.543580929,0.512091385,0.4872872
0.524,4470,0.569288546,0.535878164,0.514688307
0.524,4471,0.51240377,0.520904741,0.537920745
0.524,4472,0.5655526,0.534157742,0.571230756
0.524,4473,0.461780997,0.516085743,0.557513547
0.535,4474,0.493590377,0.542094223,0.559840723
0.535,4475,0.525531712,0.535595559,0.573112657
0.535,4476,0.523704601,0.537564462,0.512366144
0.535,4477,0.481326627,0.539433586,0.553438219
0.542,4478,0.57052492,0.539086722,0.554594171
0.542,4479,0.536699198,0.546847068,0.534974718
0.542,4480,0.48119976,0.53409269,0.515712708
0.542,4481,0.587104242,0.540709149,0.53088371
0.538,4482,0.544613841,0.536618938,0.516376342
0.538,4483,0.572732885,0.534924342,0.594602273
0.538,4484,0.555442215,0.529224192,0.586233485
0.538,4485,0.532359052,0.523554491,0.531443862
0.524,4486,0.547972258,0.514306393,0.496658341
0.524,4487,0.584646579,0.53353335,0.524222047
0.524,4488,0.514361493,0.517607733,0.518496104
0.524,4489,0.507326353,0.544378768,0.521418115
0.509,4490,0.464969021,0.511471797,0.533597897
0.509,4491,0.482500284,0.506694996,0.494314614
0.509,4492,0.546656855,0.52868913,0.515190584
0.509,4493,0.50409722,0.515975174,0.531687642
0.484,4494,0.481376795,0.48170585,0.506919076
0.484,4495,0.47199732,0.489541248,0.4571527
0.484,4496,0.484330902,0.464959435,0.485591217
0.484,4497,0.531190547,0.477762911,0.500869198
0.459,4498,0.531343193,0.461378705,0.468693454
0.459,4499,0.49581946,0.47074881,0.481241783
0.459,4500,0.439558965,0.448335712,0.477645225
0.459,4501,0.524970359,0.472843366,0.455428437
0.422,4502,0.381222949,0.43186352,0.413331772
0.422,4503,0.456176414,0.418702572,0.420768228
0.422,4504,0.435018221,0.44174066,0.45393394
0.422,4505,0.384713204,0.418067004,0.42983831
0.382,4506,0.349491233,0.369941331,0.396735685
0.382,4507,0.27679349,0.365588521,0.376564949
0.382,4508,0.386255898,0.3723627,0.398242211
0.382,4509,0.347541405,0.387339312,0.403669487
0.342,4510,0.375855297,0.327653858,0.369468204
0.342,4511,0.342366223,0.348776195,0.345072619
0.342,4512,0.343461038,0.332037283,0.386719236
0.342,4513,0.343839518,0.348450088,0.311685613
0.298,4514,0.273627584,0.29953837,0.31385336
0.298,4515,0.277962788,0.295463751,0.235935499
0.298,4516,0.299343053,0.306014174,0.301016071
0.298,4517,0.289211605,0.310216233,0.275580121
0.255,4518,0.237842823,0.276823606,0.271665949
0.255,4519,0.26921822,0.242061962,0.244344885
0.255,4520,0.288290858,0.261193848,0.24751714
0.255,4521,0.27585676,0.23859707,0.248631513
0.211,4522,0.214568841,0.226715907,0.2145219
0.211,4523,0.173385509,0.216562856,0.197751874
0.211,4524,0.218054635,0.209624269,0.201975076
0.211,4525,0.203626279,0.208266969,0.208296938
0.174,4526,0.160411953,0.167510075,0.136527268
0.174,4527,0.227876356,0.17871392,0.146465397
0.174,4528,0.198402221,0.15214148,0.137979813
0.174,4529,0.195451274,0.165502293,0.17276184
0.138,4530,0.142109289,0.137244404,0.170049001
0.138,4531,0.11338387,0.137443969,0.125968884
0.138,4532,0.163445073,0.132326227,0.114988848
0.138,4533,0.152644271,0.130570249,0.133917329
0.098,4534,0.12441718,0.09023408,0.076971079
0.098,4535,0.104200891,0.099663515,0.086521004
0.098,4536,0.136733788,0.102669947,0.087555117
0.098,4537,0.106277587,0.094948512,0.144032932
0.069,4538,0.026193871,0.072190687,0.063946149
0.069,4539,0.073719998,0.074741627,0.065542598
0.069,4540,0.122190846,0.085883146,0.076973633
0.069,4541,0.090209255,0.076846995,0.055634442
0.036,4542,0.049539471,0.054599655,0.012880466
0.036,4543,-0.016760998,0.031416733,0.02956959
0.036,4544,0.022121243,0.0415628,0.02196492
0.036,4545,0.042636696,0.043784563,0.031309134
0.011,4546,0.005227215,0.008071177,0.007843322
0.011,4547,0.02407135,0.010472021,0.039032254
0.011,4548,0.015185182,0.012995202,-0.023641093
0.011,4549,0.054517355,0.013749638,0.03410543
-0.011,4550,0.00129535,-0.020129929,-0.041725111
-0.011,4551,-0.02879323,-0.012342378,-0.019272852
-0.011,4552,-0.024857027,-0.009210399,0.017096467
-0.011,4553,0.064722698,-0.011619767,-0.002826764
-0.029,4554,-0.090397351,-0.046601535,-0.050620888
-0.029,4555,-0.072134764,-0.04518809,-0.065255384
-0.029,4556,-0.002391086,-0.015007331,-0.036463465
-0.029,4557,-0.022782983,-0.043935473,-0.05562534
-0.054,4558,-0.104952653,-0.058771303,-0.091874316
-0.054,4559,-0.116859057,-0.057116624,-0.087794803
-0.054,4560,-0.067847857,-0.045734746,-0.058577223
-0.054,4561,-0.083188814,-0.066185059,-0.026334743
-0.07,4562,-0.074664431,-0.073102817,-0.006354538
-0.07,4563,-0.103374828,-0.052944249,-0.072028589
-0.07,4564,-0.084716363,-0.074336086,-0.079763842
-0.07,4565,-0.039987611,-0.069607501,-0.041663077
-0.087,4566,-0.112642546,-0.077858984,-0.109450149
-0.087,4567,-0.106678652,-0.092959294,-0.081529617
-0.087,4568,-0.134418876,-0.090947881,-0.074439857
-0.087,4569,-0.114239629,-0.096960093,-0.07230875
-0.099,4570,-0.096321109,-0.095761005,-0.090527614
-0.099,4571,-0.043957157,-0.107340468,-0.136222387
-0.099,4572,-0.063003827,-0.097988471,-0.085649538
-0.099,4573,-0.123720071,-0.096385375,-0.1087265
-0.117,4574,-0.100822549,-0.120685577,-0.108661995
-0.117,4575,-0.128693836,-0.114554194,-0.094468236
